# Name : VHPS_140_140_3.5_T3
# Stage: 1
# Units: length:mm angle:deg 
id,x,y,z
2856,252.0416,-22.4121,-14.3358
2857,258.1364,-22.4196,-14.3639
2858,264.1375,-22.3817,-14.1244
2859,270.1589,-22.3098,-13.9107
2860,276.1964,-22.2591,-13.7114
2861,282.2336,-22.1975,-13.4857
2862,288.2832,-22.1361,-13.2649
2863,294.3315,-22.0784,-13.0159
2864,300.4167,-22.0238,-12.8304
2865,306.4722,-21.9634,-12.5491
2866,312.5692,-21.8970,-12.3413
2867,318.7349,-21.8951,-12.2674
2868,324.7900,-21.7916,-11.9128
2869,330.8959,-21.7292,-11.6515
2870,336.9432,-21.6416,-11.2348
2871,343.3758,-21.6175,-11.6579
2872,349.3494,-21.5792,-11.0284
2873,355.5027,-21.4993,-10.7771
2874,361.6985,-21.4553,-10.5944
2875,367.9121,-21.3606,-10.4262
2876,374.4456,-21.3452,-10.9158
2877,380.2168,-21.2963,-9.7553
2878,386.5149,-21.1935,-9.6941
2879,392.7065,-21.1486,-9.3846
2880,398.9188,-21.0849,-9.0962
2881,405.2418,-21.0364,-9.0117
2882,411.4586,-20.9883,-8.6867
2883,417.6056,-20.8545,-8.2006
2884,423.9598,-20.8443,-8.1080
2885,429.3627,-20.7314,-6.1109
2886,433.5367,-20.9426,-1.7094
2887,-362.6073,-33.3505,-32.8539
2888,-357.4339,-33.3034,-36.3548
2889,-352.2023,-33.3886,-37.4004
2890,-346.9510,-33.3176,-37.5240
2891,-341.6912,-33.2532,-37.2790
2892,-336.4270,-33.1997,-37.0097
2893,-331.1589,-33.1048,-36.7115
2894,-325.8851,-33.0932,-36.6739
2895,-320.6074,-33.0390,-36.4562
2896,-315.3266,-32.9792,-36.1176
2897,-310.0382,-32.9169,-36.0227
2898,-304.7474,-32.8592,-35.7696
2899,-299.4534,-32.8110,-35.4649
2900,-294.1537,-32.7662,-35.2232
2901,-288.8483,-32.7031,-35.0249
2902,-283.5357,-32.6342,-34.8978
2903,-278.2250,-32.5636,-34.5748
2904,-272.9049,-32.5130,-34.3830
2905,-267.5866,-32.4583,-34.0354
2906,-262.2511,-32.3690,-33.9750
2907,-256.9261,-32.3455,-33.5822
2908,-251.5796,-32.2944,-33.5235
2909,-246.2318,-32.2325,-33.3837
2910,-240.8848,-32.1829,-33.1388
2911,-235.5274,-32.1771,-32.9792
2912,-230.1667,-32.0635,-32.7941
2913,-224.8103,-32.0197,-32.4719
2914,-219.4449,-31.9438,-32.2129
2915,-214.0645,-31.8931,-32.0822
2916,-208.6831,-31.8546,-31.8929
2917,-203.2895,-31.7746,-31.7848
2918,-197.9073,-31.7040,-31.4813
2919,-192.5122,-31.6741,-31.2636
2920,-187.1096,-31.6187,-31.0709
2921,-181.7035,-31.5676,-30.8564
2922,-176.2963,-31.5183,-30.6004
2923,-170.8769,-31.4540,-30.4107
2924,-165.4507,-31.3899,-30.2307
2925,-160.0252,-31.3436,-29.9927
2926,-154.5809,-31.2853,-29.8688
2927,-149.1429,-31.2303,-29.6401
2928,-143.7018,-31.1624,-29.3923
2929,-138.2527,-31.1296,-29.1619
2930,-132.7959,-31.0896,-28.9479
2931,-127.3248,-31.0265,-28.7960
2932,-121.8642,-30.9446,-28.5234
2933,-116.3889,-30.9063,-28.3135
2934,-110.8994,-30.8338,-28.1604
2935,-105.4137,-30.7569,-27.9391
2936,-99.9171,-30.7292,-27.7473
2937,-94.4158,-30.6851,-27.5451
2938,-88.9148,-30.6191,-27.3024
2939,-83.4075,-30.5496,-27.0614
2940,-77.8858,-30.5167,-26.8678
2941,-72.3443,-30.4595,-26.7525
2942,-66.8143,-30.3871,-26.5305
2943,-61.2696,-30.3652,-26.3534
2944,-55.7335,-30.3062,-26.0926
2945,-50.1778,-30.2642,-25.9026
2946,-44.6217,-30.2019,-25.6789
2947,-39.0649,-30.1298,-25.4241
2948,-33.4862,-30.0673,-25.2472
2949,-27.9036,-30.0063,-25.0543
2950,-22.3176,-29.9742,-24.8423
2951,-16.7276,-29.9013,-24.6166
2952,-11.1160,-29.8731,-24.4590
2953,-5.4942,-29.8140,-24.3143
2954,0.1055,-29.7574,-24.0333
2955,5.7213,-29.6967,-23.7943
2956,11.3569,-29.6548,-23.6108
2957,16.9953,-29.6140,-23.4061
2958,22.6479,-29.5567,-23.2302
2959,28.2934,-29.4954,-22.9921
2960,33.9597,-29.4448,-22.8086
2961,39.6233,-29.3832,-22.5825
2962,45.3037,-29.3403,-22.3927
2963,50.9805,-29.2889,-22.1572
2964,56.6681,-29.2283,-21.9340
2965,62.3776,-29.1813,-21.7645
2966,68.0803,-29.1288,-21.5377
2967,73.8140,-29.0810,-21.3970
2968,79.5168,-29.0279,-21.1108
2969,85.2885,-28.9809,-21.0465
2970,90.9885,-28.9071,-20.6924
2971,96.7363,-28.8533,-20.4813
2972,102.5063,-28.7905,-20.3183
2973,108.2752,-28.7381,-20.1208
2974,114.0859,-28.6915,-20.0359
2975,119.8248,-28.6460,-19.6779
2976,125.6186,-28.5899,-19.4768
2977,131.4234,-28.5373,-19.2830
2978,137.2263,-28.4876,-19.0540
2979,143.0516,-28.4226,-18.8688
2980,148.9173,-28.3717,-18.7815
2981,154.7777,-28.3262,-18.6468
2982,160.5747,-28.2734,-18.2875
2983,166.3924,-28.2073,-17.9672
2984,172.2501,-28.1538,-17.7413
2985,178.1521,-28.1010,-17.6197
2986,184.0442,-28.0266,-17.4400
2987,189.9449,-27.9798,-17.2570
2988,195.7865,-27.9296,-16.8765
2989,201.7026,-27.8921,-16.6838
2990,207.6289,-27.8222,-16.4929
2991,213.6127,-27.7726,-16.4337
2992,219.5309,-27.7313,-16.1646
2993,225.4401,-27.6747,-15.8457
2994,231.3953,-27.6157,-15.6264
2995,237.3534,-27.5632,-15.3882
2996,243.3386,-27.5071,-15.1958
2997,249.3113,-27.4603,-14.9440
2998,255.3586,-27.4238,-14.8593
2999,261.3317,-27.3509,-14.5571
3000,267.3603,-27.3056,-14.3707
3001,273.3753,-27.2654,-14.1240
3002,279.4076,-27.2085,-13.8955
3003,285.4961,-27.1506,-13.7794
3004,291.5547,-27.0955,-13.5634
3005,297.5902,-27.0336,-13.2669
3006,303.6490,-26.9776,-13.0020
3007,309.7500,-26.9193,-12.8127
3008,315.8494,-26.8690,-12.5940
3009,321.9375,-26.8179,-12.3245
3010,328.0690,-26.7537,-12.1308
3011,334.2092,-26.7019,-11.9319
3012,340.3504,-26.6975,-11.7098
3013,346.5024,-26.7017,-11.4873
3014,352.6699,-26.5257,-11.2770
3015,358.8212,-26.4744,-11.0055
3016,364.9770,-26.4421,-10.7207
3017,371.2209,-26.4466,-10.6017
3018,377.3671,-26.3047,-10.2509
3019,383.5220,-26.2634,-9.8961
3020,389.8645,-26.2059,-9.9124
3021,396.0635,-26.1643,-9.6038
3022,402.3372,-26.1369,-9.4265
3023,408.5148,-26.0222,-9.0305
3024,414.8134,-25.9759,-8.8579
3025,421.1079,-25.9738,-8.6531
3026,427.0206,-25.8615,-7.6680
3027,432.0256,-25.6874,-4.8870
3028,-359.9655,-37.8427,-34.4598
3029,-354.7671,-38.0580,-37.2500
3030,-349.5213,-37.9704,-37.5627
3031,-344.2632,-37.8946,-37.2069
3032,-339.0020,-37.8515,-37.0697
3033,-333.7358,-37.8084,-36.8570
3034,-328.4651,-37.7449,-36.6800
3035,-323.1898,-37.6614,-36.4934
3036,-317.9113,-37.6334,-36.1398
3037,-312.6244,-37.5743,-36.1267
3038,-307.3325,-37.5211,-36.0579
3039,-302.0405,-37.4707,-35.7258
3040,-296.7421,-37.4135,-35.5013
3041,-291.4390,-37.3705,-35.2790
3042,-286.1317,-37.3135,-35.0415
3043,-280.8166,-37.2588,-34.8963
3044,-275.4985,-37.2061,-34.6940
3045,-270.1770,-37.1568,-34.4567
3046,-264.8472,-37.1020,-34.2999
3047,-259.5167,-37.0488,-34.0493
3048,-254.1764,-36.9951,-33.8976
3049,-248.8340,-36.9400,-33.6875
3050,-243.4802,-36.8946,-33.5858
3051,-238.1305,-36.8324,-33.3264
3052,-232.7759,-36.7917,-33.0700
3053,-227.4083,-36.7340,-32.9325
3054,-222.0414,-36.6757,-32.7088
3055,-216.6647,-36.6302,-32.5460
3056,-211.2893,-36.5628,-32.2989
3057,-205.9104,-36.5197,-32.0326
3058,-200.5171,-36.4576,-31.8766
3059,-195.1223,-36.4065,-31.6745
3060,-189.7235,-36.3687,-31.4564
3061,-184.3168,-36.3129,-31.2648
3062,-178.9008,-36.2596,-31.1096
3063,-173.4912,-36.2113,-30.8380
3064,-168.0686,-36.1213,-30.6405
3065,-162.6400,-36.0679,-30.4444
3066,-157.2139,-35.9784,-30.1783
3067,-151.7673,-35.9830,-30.0364
3068,-146.3244,-35.9407,-29.8153
3069,-140.8731,-35.9048,-29.6152
3070,-135.4133,-35.8616,-29.4360
3071,-129.9424,-35.8042,-29.2944
3072,-124.4825,-35.7325,-29.0262
3073,-119.0097,-35.6574,-28.8098
3074,-113.5294,-35.6060,-28.6038
3075,-108.0335,-35.5617,-28.4615
3076,-102.5516,-35.5026,-28.1833
3077,-97.0619,-35.4488,-27.9181
3078,-91.5550,-35.4218,-27.7242
3079,-86.0398,-35.3493,-27.5430
3080,-80.5297,-35.3130,-27.2902
3081,-75.0088,-35.2601,-27.0654
3082,-69.4723,-35.2048,-26.8943
3083,-63.9404,-35.1409,-26.6588
3084,-58.4016,-35.0777,-26.4258
3085,-52.8354,-35.0077,-26.3067
3086,-47.2763,-34.9974,-26.1090
3087,-41.7156,-34.9258,-25.8848
3088,-36.1452,-34.8791,-25.6758
3089,-30.5668,-34.8205,-25.4724
3090,-24.9711,-34.8140,-25.3186
3091,-19.3870,-34.7340,-25.0743
3092,-13.7856,-34.7009,-24.8786
3093,-8.1822,-34.6424,-24.6587
3094,-2.5593,-34.5929,-24.4957
3095,3.0008,-34.5199,-24.0148
3096,8.6739,-34.4801,-24.0118
3097,14.3163,-34.4391,-23.8360
3098,19.9659,-34.3952,-23.6572
3099,25.6173,-34.3342,-23.4540
3100,31.2718,-34.2889,-23.2314
3101,36.9344,-34.2327,-23.0111
3102,42.6220,-34.1836,-22.8610
3103,48.2933,-34.1323,-22.6132
3104,53.9815,-34.0843,-22.4015
3105,59.6895,-34.0379,-22.2362
3106,65.3861,-33.9871,-21.9956
3107,71.0939,-33.9349,-21.7677
3108,76.8286,-33.8974,-21.6096
3109,82.5612,-33.8405,-21.4128
3110,88.3002,-33.7868,-21.2087
3111,94.0286,-33.7400,-20.9371
3112,99.7888,-33.6836,-20.7496
3113,105.5413,-33.6430,-20.5050
3114,111.3302,-33.5945,-20.3567
3115,117.1065,-33.5301,-20.1359
3116,122.8983,-33.4814,-19.9377
3117,128.7025,-33.4234,-19.7512
3118,134.5096,-33.3921,-19.5448
3119,140.3036,-33.3458,-19.2680
3120,146.1340,-33.2913,-19.0800
3121,151.8812,-33.2224,-18.6029
3122,157.8404,-33.1902,-18.7596
3123,163.6552,-33.1458,-18.4383
3124,169.5235,-33.0885,-18.2538
3125,175.3945,-33.0288,-18.0489
3126,181.2560,-32.9838,-17.7883
3127,187.1385,-32.9403,-17.5629
3128,193.0541,-32.8899,-17.4058
3129,198.9963,-32.8509,-17.2961
3130,204.8599,-32.8044,-16.9354
3131,210.7933,-32.7394,-16.7462
3132,216.6939,-32.6864,-16.4391
3133,222.6456,-32.6401,-16.2467
3134,228.6277,-32.5828,-16.1098
3135,234.6013,-32.5355,-15.9218
3136,240.5791,-32.4950,-15.7177
3137,246.5258,-32.4458,-15.4065
3138,252.5516,-32.3913,-15.2758
3139,258.5360,-32.3443,-15.0112
3140,264.5282,-32.3023,-14.7418
3141,270.5899,-32.2388,-14.6223
3142,276.6152,-32.1755,-14.3849
3143,282.6522,-32.1255,-14.1509
3144,288.7179,-32.1100,-13.9617
3145,294.7656,-32.0435,-13.7037
3146,300.8337,-31.9905,-13.4700
3147,306.9152,-31.9182,-13.2434
3148,313.0494,-31.8835,-13.1151
3149,319.1185,-31.8320,-12.8098
3150,325.2329,-31.7880,-12.5850
3151,331.3231,-31.7146,-12.2813
3152,337.4958,-31.6882,-12.1402
3153,343.6561,-31.6402,-11.9457
3154,349.8164,-31.5906,-11.7268
3155,355.9792,-31.5544,-11.4889
3156,362.1938,-31.4851,-11.3404
3157,368.3619,-31.4366,-11.0661
3158,374.5607,-31.3829,-10.8348
3159,380.7318,-31.3214,-10.5215
3160,387.0039,-31.2857,-10.3975
3161,393.2567,-31.2474,-10.2087
3162,399.4524,-31.1850,-9.8783
3163,405.6956,-31.1427,-9.6234
3164,411.9039,-31.1019,-9.2750
3165,418.2346,-31.0341,-9.1522
3166,424.4054,-30.9873,-8.6858
3167,429.8629,-30.6765,-6.7938
3168,433.9816,-30.9589,-2.2764
3169,-357.3166,-42.4817,-36.0660
3170,-352.0890,-42.5805,-37.4126
3171,-346.8370,-42.5615,-37.5119
3172,-341.5776,-42.5052,-37.3998
3173,-336.3128,-42.4566,-37.1166
3174,-331.0435,-42.4180,-37.0194
3175,-325.7687,-42.3583,-36.9540
3176,-320.4934,-42.3284,-36.3364
3177,-315.2070,-42.2708,-36.4552
3178,-309.9188,-42.1957,-36.2721
3179,-304.6253,-42.1527,-36.0989
3180,-299.3277,-42.0932,-35.8977
3181,-294.0251,-42.0442,-35.7005
3182,-288.7193,-42.0056,-35.4490
3183,-283.4066,-41.9482,-35.2725
3184,-278.0875,-41.8961,-35.1344
3185,-272.7657,-41.8395,-34.9329
3186,-267.4407,-41.7894,-34.6908
3187,-262.1093,-41.7438,-34.4859
3188,-256.7689,-41.6857,-34.3617
3189,-251.4271,-41.6367,-34.1598
3190,-246.0896,-41.5808,-33.7988
3191,-240.7308,-41.5499,-33.7178
3192,-235.3750,-41.4913,-33.5013
3193,-230.0106,-41.4379,-33.3372
3194,-224.6436,-41.3930,-33.1331
3195,-219.2712,-41.3327,-32.9332
3196,-213.9021,-41.3068,-32.6219
3197,-208.5201,-41.2444,-32.4153
3198,-203.1310,-41.1916,-32.2284
3199,-197.7357,-41.1389,-32.0499
3200,-192.3339,-41.0889,-31.8822
3201,-186.9288,-41.0296,-31.6893
3202,-181.5131,-40.9776,-31.5474
3203,-176.1047,-40.9368,-31.2766
3204,-170.6840,-40.8741,-31.0737
3205,-165.2558,-40.8292,-30.8874
3206,-159.8280,-40.7770,-30.6467
3207,-154.3881,-40.7209,-30.4630
3208,-148.9470,-40.6748,-30.2408
3209,-143.4985,-40.6311,-30.0312
3210,-138.0434,-40.5960,-29.8283
3211,-132.5755,-40.5328,-29.6789
3212,-127.1159,-40.4883,-29.4199
3213,-121.6340,-40.4083,-29.2830
3214,-116.1478,-40.3180,-29.1305
3215,-110.6878,-40.3147,-28.7508
3216,-105.1842,-40.2763,-28.6312
3217,-99.6937,-40.2113,-28.3828
3218,-94.1815,-40.1814,-28.2337
3219,-88.6844,-40.1434,-27.9481
3220,-83.1714,-40.0637,-27.7259
3221,-77.6576,-40.0216,-27.4700
3222,-72.1184,-39.9860,-27.3261
3223,-66.5799,-39.9402,-27.1386
3224,-61.0480,-39.9155,-26.8757
3225,-55.4946,-39.8499,-26.6973
3226,-49.9343,-39.8002,-26.5187
3227,-44.3673,-39.7609,-26.3388
3228,-38.8102,-39.7033,-26.0712
3229,-33.2354,-39.6566,-25.8606
3230,-27.6358,-39.6135,-25.7391
3231,-22.0487,-39.5695,-25.5189
3232,-16.4566,-39.5180,-25.2892
3233,-10.8477,-39.4669,-25.1064
3234,-5.2370,-39.4191,-24.8969
3235,0.3801,-39.3703,-24.6839
3236,6.0123,-39.3378,-24.5058
3237,11.6414,-39.2702,-24.2811
3238,17.2756,-39.2336,-24.0458
3239,22.9331,-39.1801,-23.8793
3240,28.5897,-39.1239,-23.6760
3241,34.2592,-39.0911,-23.4939
3242,39.9280,-39.0335,-23.2770
3243,45.6057,-38.9801,-23.0649
3244,51.2825,-38.9342,-22.8179
3245,56.9973,-38.9067,-22.6894
3246,62.7186,-38.8687,-22.5526
3247,68.4037,-38.8064,-22.2472
3248,74.1149,-38.7566,-22.0112
3249,79.8502,-38.7063,-21.8347
3250,85.5910,-38.6654,-21.6469
3251,91.3190,-38.6184,-21.3833
3252,97.0645,-38.5733,-21.1535
3253,102.8381,-38.5270,-20.9925
3254,108.6043,-38.4775,-20.7758
3255,114.3706,-38.4386,-20.5304
3256,120.1657,-38.3811,-20.3536
3257,125.9695,-38.3352,-20.1758
3258,131.7761,-38.2882,-19.9779
3259,137.5858,-38.2476,-19.7609
3260,143.3877,-38.1984,-19.4911
3261,149.1943,-38.1381,-19.2094
3262,155.0545,-38.0983,-19.0679
3263,160.9136,-38.0568,-18.8934
3264,166.7736,-38.0084,-18.6929
3265,172.6390,-37.9638,-18.4806
3266,178.5110,-37.9200,-18.2605
3267,184.3957,-37.8722,-18.0503
3268,190.2910,-37.8232,-17.8434
3269,196.1905,-37.7775,-17.6216
3270,202.1261,-37.7449,-17.4749
3271,208.0294,-37.6854,-17.2097
3272,213.9417,-37.6323,-16.9436
3273,219.8661,-37.5817,-16.6849
3274,225.8258,-37.5468,-16.4965
3275,231.7995,-37.5054,-16.3186
3276,237.7912,-37.4479,-16.1618
3277,243.7652,-37.4015,-15.9310
3278,249.7219,-37.3708,-15.6290
3279,255.7470,-37.3241,-15.4790
3280,261.7488,-37.2730,-15.2426
3281,267.7574,-37.2189,-14.9981
3282,273.7755,-37.1783,-14.7520
3283,279.8528,-37.1309,-14.6277
3284,285.8882,-37.0888,-14.3733
3285,291.9519,-37.0474,-14.1628
3286,297.9995,-37.0020,-13.8886
3287,304.1080,-36.9630,-13.7350
3288,310.1759,-36.9090,-13.4599
3289,316.2141,-36.8901,-13.0912
3290,322.4060,-36.7662,-13.0571
3291,328.5293,-36.7875,-12.8359
3292,334.7848,-36.7469,-12.8909
3293,340.7816,-36.6847,-12.3356
3294,346.9284,-36.6309,-12.0959
3295,353.1449,-36.5855,-11.9858
3296,359.3079,-36.5453,-11.7327
3297,365.4871,-36.4974,-11.4915
3298,371.7179,-36.4485,-11.3376
3299,377.9088,-36.3988,-11.0739
3300,384.1278,-36.3679,-10.8461
3301,390.3909,-36.3219,-10.6875
3302,396.5991,-36.2683,-10.3907
3303,402.8470,-36.2467,-10.1528
3304,409.1087,-36.1675,-9.9209
3305,415.3601,-36.1246,-9.6450
3306,421.6333,-36.0899,-9.3904
3307,427.7051,-36.0306,-8.7139
3308,432.4707,-35.9419,-5.4519
3309,-359.8440,-47.3790,-33.9783
3310,-354.6533,-47.1651,-37.0954
3311,-349.4109,-47.2212,-37.8081
3312,-344.1537,-47.1894,-37.8000
3313,-338.8901,-47.1197,-37.5375
3314,-333.6222,-47.0705,-37.3919
3315,-328.3487,-47.0317,-37.3622
3316,-323.0708,-46.9748,-37.1624
3317,-317.7885,-46.9300,-36.9379
3318,-312.5002,-46.8761,-36.8115
3319,-307.2098,-46.8371,-36.5096
3320,-301.9128,-46.7781,-36.3356
3321,-296.6145,-46.7250,-36.0130
3322,-291.3067,-46.6845,-35.8844
3323,-285.9934,-46.6315,-35.7653
3324,-280.6795,-46.5831,-35.5073
3325,-275.3564,-46.5408,-35.3709
3326,-270.0366,-46.4769,-35.0346
3327,-264.6981,-46.4467,-35.0147
3328,-259.3659,-46.3941,-34.7450
3329,-254.0243,-46.3478,-34.5665
3330,-248.6774,-46.2911,-34.3905
3331,-243.3467,-46.2489,-33.8526
3332,-237.9742,-46.1962,-33.9385
3333,-232.6194,-46.1574,-33.6483
3334,-227.2582,-46.1022,-33.3864
3335,-221.8754,-46.0327,-33.3559
3336,-216.5028,-46.0036,-33.1054
3337,-211.1231,-45.9575,-32.8830
3338,-205.7390,-45.9079,-32.6514
3339,-200.3480,-45.8564,-32.4410
3340,-194.9563,-45.8012,-32.1797
3341,-189.5420,-45.7670,-32.1033
3342,-184.1319,-45.7135,-31.9207
3343,-178.7161,-45.6527,-31.7386
3344,-173.2993,-45.6025,-31.5117
3345,-167.8717,-45.5525,-31.3339
3346,-162.4387,-45.5200,-31.1508
3347,-157.0064,-45.4744,-30.9128
3348,-151.5620,-45.4203,-30.7302
3349,-146.1184,-45.4018,-30.4916
3350,-140.6723,-45.3513,-30.2299
3351,-135.2142,-45.2848,-30.0189
3352,-129.7412,-45.2559,-29.8740
3353,-124.2714,-45.2132,-29.6592
3354,-118.7924,-45.1303,-29.4699
3355,-113.3192,-45.1212,-29.1940
3356,-107.8308,-45.0559,-28.9851
3357,-102.3288,-44.9988,-28.8253
3358,-96.8274,-44.9387,-28.6195
3359,-91.3287,-44.9080,-28.3559
3360,-85.8169,-44.8516,-28.1372
3361,-80.2830,-44.8188,-28.0127
3362,-74.7537,-44.7670,-27.8204
3363,-69.2263,-44.7470,-27.5777
3364,-63.6846,-44.6976,-27.3812
3365,-58.1435,-44.6509,-27.1446
3366,-52.5861,-44.5964,-26.9609
3367,-47.0180,-44.5528,-26.7975
3368,-41.4545,-44.5135,-26.5729
3369,-35.8832,-44.4566,-26.3538
3370,-30.3008,-44.4076,-26.1564
3371,-24.7128,-44.3696,-25.9513
3372,-19.1226,-44.3270,-25.7224
3373,-13.5246,-44.2838,-25.4979
3374,-7.9072,-44.2347,-25.3311
3375,-2.3043,-44.2010,-25.0626
3376,3.3406,-44.1649,-24.9534
3377,8.9677,-44.1174,-24.7292
3378,14.6024,-44.0717,-24.5062
3379,20.2539,-44.0188,-24.3242
3380,25.9100,-43.9710,-24.1286
3381,31.5727,-43.9288,-23.9279
3382,37.2486,-43.8873,-23.7500
3383,42.9244,-43.8433,-23.5394
3384,48.6042,-43.7999,-23.3134
3385,54.2921,-43.7640,-23.0888
3386,60.0013,-43.7199,-22.9168
3387,65.6995,-43.6671,-22.6712
3388,71.4196,-43.6242,-22.4785
3389,77.1550,-43.5748,-22.3121
3390,82.8748,-43.5401,-22.0567
3391,88.6295,-43.4944,-21.8991
3392,94.3684,-43.4557,-21.6541
3393,100.1338,-43.4069,-21.4740
3394,105.8878,-43.3711,-21.2238
3395,111.6847,-43.3300,-21.0922
3396,117.4587,-43.2811,-20.8526
3397,123.2433,-43.2348,-20.6200
3398,129.0547,-43.1904,-20.4473
3399,134.8659,-43.1516,-20.2444
3400,140.6847,-43.1066,-20.0373
3401,146.4906,-43.0632,-19.7609
3402,152.3348,-43.0211,-19.5780
3403,158.1834,-42.9771,-19.3800
3404,164.0332,-42.9403,-19.1572
3405,169.9106,-42.8894,-18.9904
3406,175.7701,-42.8548,-18.7414
3407,181.6475,-42.8097,-18.5185
3408,187.5449,-42.7635,-18.3272
3409,193.4428,-42.7193,-18.1093
3410,199.3486,-42.6779,-17.8869
3411,205.2775,-42.6418,-17.7029
3412,211.2034,-42.5967,-17.4830
3413,217.0651,-42.5509,-17.0596
3414,223.0464,-42.5037,-16.9403
3415,229.0255,-42.4534,-16.7868
3416,234.9910,-42.4285,-16.5686
3417,240.9885,-42.3830,-16.4092
3418,246.9755,-42.3259,-16.1952
3419,252.9653,-42.2951,-15.9619
3420,259.0084,-42.2510,-15.8400
3421,264.9787,-42.2036,-15.5057
3422,270.9953,-42.1661,-15.2641
3423,277.0585,-42.1328,-15.1131
3424,283.1118,-42.0852,-14.9114
3425,289.1362,-42.0427,-14.6133
3426,295.1744,-41.9811,-14.3255
3427,301.2844,-41.9266,-14.1849
3428,307.3344,-41.9170,-13.8753
3429,313.4692,-41.8992,-13.7415
3430,319.5951,-41.8481,-13.5609
3431,325.7212,-41.7956,-13.3555
3432,331.8285,-41.7472,-13.0825
3433,337.9714,-41.7135,-12.8660
3434,344.1770,-41.6543,-12.7658
3435,350.2931,-41.6350,-12.4401
3436,356.4681,-41.5871,-12.2221
3437,362.6572,-41.5441,-12.0104
3438,368.8248,-41.5144,-11.7282
3439,375.0425,-41.4597,-11.5308
3440,381.1431,-41.4095,-11.0611
3441,387.5717,-41.3893,-11.2602
3442,393.7268,-41.3434,-10.8599
3443,399.9870,-41.2888,-10.6562
3444,406.1087,-41.2795,-10.1449
3445,412.5118,-41.2142,-10.1870
3446,418.7919,-41.1715,-9.9538
3447,425.0781,-41.1262,-9.7102
3448,430.8976,-41.1109,-8.5210
3449,-357.2015,-51.9026,-35.8649
3450,-351.9853,-51.8040,-38.0831
3451,-346.7301,-51.8267,-38.1266
3452,-341.4684,-51.7767,-38.0122
3453,-336.2013,-51.7509,-37.8499
3454,-330.9297,-51.6828,-37.6314
3455,-325.6528,-51.6689,-37.4970
3456,-320.3712,-51.5982,-37.3602
3457,-315.0848,-51.5433,-37.1873
3458,-309.7944,-51.5121,-36.9496
3459,-304.4984,-51.4691,-36.7776
3460,-299.1987,-51.4102,-36.5531
3461,-293.8946,-51.3651,-36.3206
3462,-288.5834,-51.3162,-36.1723
3463,-283.2692,-51.2650,-35.9582
3464,-277.9499,-51.2285,-35.7515
3465,-272.6247,-51.1777,-35.5737
3466,-267.2950,-51.1274,-35.3837
3467,-261.9635,-51.0848,-35.1231
3468,-256.6232,-51.0458,-34.9466
3469,-251.2829,-50.9994,-34.6753
3470,-245.9320,-50.9660,-34.5081
3471,-240.5789,-50.9071,-34.2918
3472,-235.2177,-50.8594,-34.1244
3473,-229.8577,-50.8088,-33.8587
3474,-224.4805,-50.7559,-33.7688
3475,-219.0975,-50.7051,-33.6755
3476,-213.7264,-50.6713,-33.3540
3477,-208.3554,-50.6419,-32.9749
3478,-202.9519,-50.6026,-32.9306
3479,-197.5554,-50.5526,-32.7344
3480,-192.1545,-50.5058,-32.5279
3481,-186.7399,-50.4551,-32.4063
3482,-181.3268,-50.4168,-32.2090
3483,-175.9137,-50.3452,-31.9599
3484,-170.4880,-50.3057,-31.7772
3485,-165.0606,-50.2576,-31.5580
3486,-159.6285,-50.2286,-31.3315
3487,-154.1863,-50.1877,-31.1434
3488,-148.7369,-50.1866,-30.9639
3489,-143.2960,-50.0933,-30.6736
3490,-137.8287,-50.0596,-30.5447
3491,-132.3729,-50.0082,-30.2813
3492,-126.8964,-49.9653,-30.1289
3493,-121.4219,-49.9225,-29.9164
3494,-115.9494,-49.8464,-29.6497
3495,-110.4709,-49.8240,-29.3822
3496,-104.9710,-49.7836,-29.2205
3497,-99.4670,-49.7307,-29.0438
3498,-93.9530,-49.6870,-28.8890
3499,-88.4554,-49.6217,-28.5911
3500,-82.9314,-49.6158,-28.4170
3501,-77.4023,-49.5838,-28.2350
3502,-71.8712,-49.5247,-28.0264
3503,-66.3251,-49.4896,-27.8652
3504,-60.7779,-49.4450,-27.6720
3505,-55.2339,-49.3948,-27.4241
3506,-49.6734,-49.3609,-27.2300
3507,-44.1031,-49.3035,-27.0521
3508,-38.5221,-49.2820,-26.8920
3509,-32.9569,-49.2365,-26.6156
3510,-27.3717,-49.1872,-26.4072
3511,-21.7787,-49.1544,-26.2016
3512,-16.1810,-49.1039,-25.9852
3513,-10.5661,-49.0639,-25.8162
3514,-4.9584,-49.0406,-25.5787
3515,0.6777,-48.9937,-25.4395
3516,6.3024,-48.9508,-25.2134
3517,11.9385,-48.9058,-25.0060
3518,17.5802,-48.8552,-24.7906
3519,23.2307,-48.8099,-24.5807
3520,28.8902,-48.7727,-24.3762
3521,34.5548,-48.7415,-24.1614
3522,40.2364,-48.7036,-23.9846
3523,45.9325,-48.6569,-23.8340
3524,51.6121,-48.6053,-23.5859
3525,57.3075,-48.5722,-23.3687
3526,63.0064,-48.5362,-23.1346
3527,68.7241,-48.4910,-22.9426
3528,74.4668,-48.4602,-22.8127
3529,79.8694,-48.0533,-21.4080
3530,85.9092,-48.3655,-22.3013
3531,91.6589,-48.3232,-22.1053
3532,97.4127,-48.2859,-21.8935
3533,103.1851,-48.2517,-21.7170
3534,109.0073,-48.2445,-21.6811
3535,114.7413,-48.1640,-21.3140
